Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 6,0
Role 3,0
Role 15,0
Role 2,0
Role 5,0

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85
Amend Request for Quotation,601.5532457499669,140.60308194160461,1207.821934223175,52335.132380247116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.177453095485881,0.9764102912611432,8.38765232099427,363.43841930727166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
Analyze Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185
Analyze Quotation Comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Analyze Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187
Approve Purchase Order for payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Authorize Supplier's Invoice payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Choose best option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Quotation comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Deliver Goods Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185
Pay Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Supplier's Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Request for Quotation to Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Conditions With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Dispute With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),0.0,523.3513238024711,2561.7825949192047
Process Cycle Time excluding out of timetable hours (s),0.0,523.3513238024711,2561.7825949192047
Process Waiting Time (s),0.0,0.0,0.0
Accumulated Process Duration (s),0.0,523.3513238024711,2561.7825949192047
Cost,0.0,3.634384193072717,17.79015690916114


Process Cycle Time (s) distribution
From,To,Count
0,256,48
257,513,7
514,770,15
771,1027,7
1028,1284,9
1285,1541,6
1542,1798,2
1799,2055,2
2056,2312,3
2313,2569,1

Process Waiting Time (s) distribution
From,To,Count
0,-1,100
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

Accumulated Process Duration (s) distribution
From,To,Count
0,256,48
257,513,7
514,770,15
771,1027,7
1028,1284,9
1285,1541,6
1542,1798,2
1799,2055,2
2056,2312,3
2313,2569,1

Process Cost distribution
From,To,Count
0,1,48
2,3,12
4,5,12
6,7,12
8,9,7
10,11,3
12,13,2
14,15,3
16,17,1
18,19,0

In-timetable Cycle time (s) distribution
From,To,Count
0,256,48
257,513,7
514,770,15
771,1027,7
1028,1284,9
1285,1541,6
1542,1798,2
1799,2055,2
2056,2312,3
2313,2569,1



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,642.872888803482,642.872888803482,0.0,4.464395061135292
2,0.0,0.0,0.0,0.0
3,1032.8035509586334,1032.8035509586334,0.0,7.172246881657177
4,1091.073152065277,1091.073152065277,0.0,7.576896889342201
5,2184.5910155773163,2184.5910155773163,0.0,15.17077094150914
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,661.352902173996,661.352902173996,0.0,4.592728487319416
12,446.0399389266968,446.0399389266968,0.0,3.097499575879839
13,0.0,0.0,0.0,0.0
14,1305.3845474720001,1305.3845474720001,0.0,9.065170468555555
15,1030.2399816513062,1030.2399816513062,0.0,7.15444431702296
16,873.3816237449646,873.3816237449646,0.0,6.065150164895588
17,1263.699728012085,1263.699728012085,0.0,8.775692555639479
18,0.0,0.0,0.0,0.0
19,1803.039122581482,1803.039122581482,0.0,12.521105017926958
20,1386.9906256198883,1386.9906256198883,0.0,9.631879344582558
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0
24,526.0017368793488,526.0017368793488,0.0,3.652789839439922
25,674.7068607807159,674.7068607807159,0.0,4.685464310977194
26,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,864.5532329082489,864.5532329082489,0.0,6.003841895196173
30,906.2327251434326,906.2327251434326,0.0,6.2932828134960594
31,0.0,0.0,0.0,0.0
32,1427.063366651535,1427.063366651535,0.0,9.910162268413437
33,538.5973923206329,538.5973923206329,0.0,3.7402596688932843
34,0.0,0.0,0.0,0.0
35,490.53549814224243,490.53549814224243,0.0,3.4064965148766837
36,1928.5206751823425,1928.5206751823425,0.0,13.392504688766266
37,0.0,0.0,0.0,0.0
38,633.7441198825836,633.7441198825836,0.0,4.4010008325179415
39,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,1084.8373041152954,1084.8373041152954,0.0,7.533592389689551
44,511.6910619735718,511.6910619735718,0.0,3.5534101525942483
45,884.8988122940063,884.8988122940063,0.0,6.145130640930599
46,653.3953590393066,653.3953590393066,0.0,4.5374677711062965
47,0.0,0.0,0.0,0.0
48,689.6386127471924,689.6386127471924,0.0,4.789157032966614
49,1568.1288168430328,1568.1288168430328,0.0,10.88978345029884
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0
53,2112.5814576148987,2112.5814576148987,0.0,14.67070456677013
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,1034.0060548782349,1034.0060548782349,0.0,7.180597603321075
57,0.0,0.0,0.0,0.0
58,578.690728187561,578.690728187561,0.0,4.018685612413618
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,541.2305021286011,541.2305021286011,0.0,3.7585451536708407
63,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0
65,1105.1811487674713,1105.1811487674713,0.0,7.674869088662995
66,0.0,0.0,0.0,0.0
67,895.4267473220825,895.4267473220825,0.0,6.2182413008477955
68,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0
70,441.12360095977783,441.12360095977783,0.0,3.063358339998457
71,2114.006692171097,2114.006692171097,0.0,14.68060202896595
72,710.4866564273834,710.4866564273834,0.0,4.933935114079052
73,0.0,0.0,0.0,0.0
74,782.915031671524,782.915031671524,0.0,5.4369099421633615
75,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0
79,305.65887451171875,305.65887451171875,0.0,2.122631072998047
80,436.97162985801697,436.97162985801697,0.0,3.03452520734734
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,842.1006255149841,842.1006255149841,0.0,5.847921010520723
84,0.0,0.0,0.0,0.0
85,1422.6434893608093,1422.6434893608093,0.0,9.87946867611673
86,1496.9228541851044,1496.9228541851044,0.0,10.39529759850767
87,0.0,0.0,0.0,0.0
88,1207.821934223175,1207.821934223175,0.0,8.38765232099427
89,582.502938747406,582.502938747406,0.0,4.045159296856986
90,0.0,0.0,0.0,0.0
91,1046.3732097148895,1046.3732097148895,0.0,7.266480623020066
92,571.8501603603363,571.8501603603363,0.0,3.971181669169002
93,545.9200420379639,545.9200420379639,0.0,3.7911114030414157
94,1694.903660774231,1694.903660774231,0.0,11.77016431093216
95,0.0,0.0,0.0,0.0
96,578.6683521270752,578.6683521270752,0.0,4.018530223104689
97,0.0,0.0,0.0,0.0
98,309.04699206352234,309.04699206352234,0.0,2.146159667107794
99,2561.7825949192047,2561.7825949192047,0.0,17.79015690916114
100,1312.3017492294312,1312.3017492294312,0.0,9.11320659187105
